PROJECT_ID,COHORTTRM_DESC,CH_ENRLTYPE,CHRTTYPE,CRSLOAD,GRAD_YRS,BESTMATH,BESTENGL,BESTCOMP,HS_ACAD_AVG,HS_OVERALL_AVG,AGE_MONTHS,GENDER,FOREIGN,COUNTRY_DESC,LA_RESIDENT,HOMEZIPCODE,EXP_FAM_CONTRIB,INCOME,FIRST_GEN_FLAG,PELL,TOPS,ATHLETE,GREEK_ENTRY,VETERAN_STATUS,HS_TOP_10,HS_TOP_25,HS_TOP_50,HS_BOTTOM_25,HS_BOTTOM_50,CH_CURRICULUM_1,CH_COLLEGE_1,CH_CURRIC_COLLEGE,YR1_FALL_ON_CAMPUS,YR1_SPRING_ON_CAMPUS,YR2_FALL_ON_CAMPUS,YR2_SPRING_ON_CAMPUS,YR3_FALL_ON_CAMPUS,YR3_SPRING_ON_CAMPUS,YR4_FALL_ON_CAMPUS,YR4_SPRING_ON_CAMPUS,YR5_FALL_ON_CAMPUS,YR5_SPRING_ON_CAMPUS,YR6_FALL_ON_CAMPUS,YR6_SPRING_ON_CAMPUS,YR7_FALL_ON_CAMPUS,YR7_SPRING_ON_CAMPUS,YR8_FALL_ON_CAMPUS,YR8_SPRING_ON_CAMPUS,YR1_FALL_SEM_GPA,YR1_SPRING_SEM_GPA,YR2_FALL_SEM_GPA,YR2_SPRING_SEM_GPA,YR3_FALL_SEM_GPA,YR3_SPRING_SEM_GPA,YR4_FALL_SEM_GPA,YR4_SPRING_SEM_GPA,YR5_FALL_SEM_GPA,YR5_SPRING_SEM_GPA,YR6_FALL_SEM_GPA,YR6_SPRING_SEM_GPA,YR7_FALL_SEM_GPA,YR7_SPRING_SEM_GPA,YR8_FALL_SEM_GPA,YR8_SPRING_SEM_GPA,YR1_FALL_LSU_GPA,YR1_SPRING_LSU_GPA,YR2_FALL_LSU_GPA,YR2_SPRING_LSU_GPA,YR3_FALL_LSU_GPA,YR3_SPRING_LSU_GPA,YR4_FALL_LSU_GPA,YR4_SPRING_LSU_GPA,YR5_FALL_LSU_GPA,YR5_SPRING_LSU_GPA,YR6_FALL_LSU_GPA,YR6_SPRING_LSU_GPA,YR7_FALL_LSU_GPA,YR7_SPRING_LSU_GPA,YR8_FALL_LSU_GPA,YR8_SPRING_LSU_GPA,YR1_FALL_CUM_GPA,YR1_SPRING_CUM_GPA,YR2_FALL_CUM_GPA,YR2_SPRING_CUM_GPA,YR3_FALL_CUM_GPA,YR3_SPRING_CUM_GPA,YR4_FALL_CUM_GPA,YR4_SPRING_CUM_GPA,YR5_FALL_CUM_GPA,YR5_SPRING_CUM_GPA,YR6_FALL_CUM_GPA,YR6_SPRING_CUM_GPA,YR7_FALL_CUM_GPA,YR7_SPRING_CUM_GPA,YR8_FALL_CUM_GPA,YR8_SPRING_CUM_GPA,YR1_FALL_CUM_HRS_CARR,YR1_SPRING_CUM_HRS_CARR,YR2_FALL_CUM_HRS_CARR,YR2_SPRING_CUM_HRS_CARR,YR3_FALL_CUM_HRS_CARR,YR3_SPRING_CUM_HRS_CARR,YR4_FALL_CUM_HRS_CARR,YR4_SPRING_CUM_HRS_CARR,YR5_FALL_CUM_HRS_CARR,YR5_SPRING_CUM_HRS_CARR,YR6_FALL_CUM_HRS_CARR,YR6_SPRING_CUM_HRS_CARR,YR7_FALL_CUM_HRS_CARR,YR7_SPRING_CUM_HRS_CARR,YR8_FALL_CUM_HRS_CARR,YR8_SPRING_CUM_HRS_CARR,YR1_FALL_CUM_HRS_EARN,YR1_SPRING_CUM_HRS_EARN,YR2_FALL_CUM_HRS_EARN,YR2_SPRING_CUM_HRS_EARN,YR3_FALL_CUM_HRS_EARN,YR3_SPRING_CUM_HRS_EARN,YR4_FALL_CUM_HRS_EARN,YR4_SPRING_CUM_HRS_EARN,YR5_FALL_CUM_HRS_EARN,YR5_SPRING_CUM_HRS_EARN,YR6_FALL_CUM_HRS_EARN,YR6_SPRING_CUM_HRS_EARN,YR7_FALL_CUM_HRS_EARN,YR7_SPRING_CUM_HRS_EARN,YR8_FALL_CUM_HRS_EARN,YR8_SPRING_CUM_HRS_EARN,AC_ACT1,AC_ACT2,AC_ACT3,AC_ACT4,AC_ACT5,AC_ACT6,AC_ACT7,AC_ACT8,AC_ACT9,AC_ACT10,AC_ACT11,AC_ACT12,AC_ACT13,AC_ACT14,AC_ACT15,AC_ACT16,SLATE_HS_TYPE
2894046,Fall 2023,Campus,F,Full-time,5.0,,20.0,32.0,3.38,3.32,220,F,,United States,1.0,70301,,,N,0,1,,1,N,,1.0,,,,CE,UCFY,ENGR,,Y,,,,,,,,,,,,,,,2.387,0.333,3.0,1.361,1.907,,3.2,,,,,,,,,,2.09,2.669,3.822,3.312,,,,,,,,,,,,,3.428,2.428,3.444,,,3.033,,,2.556,,,,,,,,12.0,30.0,55.0,75.0,57.0,,102.0,,,,,,,,,,64.0,,38.0,98.0,76.0,,,,,,,,135.0,,,,Good,Good,Good,,Good,,Good,Good,,,,,,Good,,,Religious
9162837,Fall 2015,Campus,T,Full-time,7.0,27.0,31.0,,3.37,2.66,220,F,,United States,1.0,71292,3492.0,117047.0,N,1,0,,0,N,,1.0,1.0,,1.0,PAGRI,UCAC,UCAC,,Y,Y,,,,,,,,,,,,,,2.384,3.09,2.42,2.493,,3.625,,3.825,,,,,,,,,3.664,2.777,3.75,3.501,2.697,,,,,,,,,,,,4.0,2.653,2.666,,,2.693,3.719,,,,,,,,,,13.0,30.0,34.0,41.0,75.0,123.0,,,,,,140.0,,,,,18.0,30.0,,71.0,,95.0,133.0,,147.0,,,,,,,,Good,Drop,,,,Good,,,,,,,,,,,Public
7081254,Fall 2023,Campus,F,Full-time,,,22.0,23.0,3.9,3.56,223,M,,United States,,70466,235.0,81861.0,N,0,0,,0,N,,1.0,,,,ITF,UCFY,BADM,N,Y,,,,,,,,,,,,,,,3.376,2.6,3.8,2.043,,3.74,3.325,,3.566,,,,,,,,1.47,3.386,,3.347,3.25,,,3.447,,3.169,,,,,,,,4.024,2.84,2.564,2.728,3.318,,,3.863,,,,,,,,22.0,31.0,119.0,138.0,179.0,81.0,77.0,47.0,,,,,,,,,32.0,25.0,57.0,66.0,93.0,95.0,102.0,,,,,,,,,,Good,Good,,,,Good,,Good,,,,,,,,,Public
2081202,Fall 2011,Campus,F,Full-time,,22.0,34.0,23.0,4.0,3.46,246,M,,United States,1.0,70458,6375.0,,Y,0,1,,0,N,,1.0,,,,ENGRU,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,3.6,3.0,2.75,2.9,3.0,4.24,,,,,,,,,,,2.438,2.9,3.163,3.873,,3.931,3.864,3.913,,,,,,,,,2.8,,3.651,3.952,,,,,,,,,,,,,20.0,34.0,52.0,,55.0,,,,,,,,,,,,16.0,,30.0,81.0,66.0,,,,,,,,,,,,Good,Good,,Good,Good,Good,,Prob,,,,,,,,,Public
7535425,Fall 2014,Campus,F,Full-time,,23.0,33.0,22.0,3.36,4.0,228,M,,United States,1.0,70760,,232424.0,N,0,1,,1,N,,1.0,,,,PBADM,UCAC,UCAC,N,Y,,,,,,,,,,,,,,,2.345,2.0,3.456,,2.928,3.6,2.94,,,,,,,,,,0.0,0.333,,3.142,,2.731,3.379,2.49,,,,,,,,,2.375,2.837,,3.269,3.237,,,,,,3.244,,,,,,,,,86.0,,,113.0,,,,,,,,,,35.0,,51.0,83.0,,111.0,,125.0,,,,,,,,,Good,Good,,Good,Good,,,,Good,,,,,,,,Public
7238703,Fall 2021,Campus,F,Full-time,3.0,29.0,27.0,26.0,2.75,,219,F,,United States,1.0,70808,750.0,13596.0,N,0,1,,0,N,,,,,,BCH,UCFY,SCI,Y,,,,,,,Y,,,,,,,,,2.2,4.021,3.48,2.8,,3.66,2.6,1.93,,,,,,,,,1.823,3.107,,,1.974,,2.386,2.719,,,,,,,,,4.3,3.444,,,3.208,,,3.957,,,,,,,,,15.0,100.0,109.0,89.0,86.0,,,121.0,,,,,,202.0,,,26.0,28.0,65.0,64.0,,,,128.0,,,,,,,,,Good,Good,Good,Good,Good,Good,,,,,,,,,,,Public
7191960,Fall 2014,Campus,F,Full-time,,25.0,21.0,21.0,2.69,3.04,219,M,,United States,1.0,70124,16496.0,113090.0,N,0,1,,0,N,,,1.0,,,BCH,UCFY,SCI,N,Y,,,,,,,,,,,,,,,2.75,3.975,2.388,2.923,3.0,1.476,,,,,,,,,,,0.0,2.862,2.573,3.471,,,3.382,,,,,,,,,,2.55,0.0,3.115,,,,,3.361,,,,,,3.205,,,24.0,91.0,51.0,,,,95.0,,,,,,,,,,49.0,52.0,,61.0,,,,,,,129.0,,,,,,Good,Good,Good,,,,Good,,,,,,,,,,Public
3371086,Fall 2022,Campus,F,Full-time,,25.0,35.0,26.0,3.08,2.96,226,M,,United States,1.0,71282,,42438.0,U,0,1,,0,N,1.0,1.0,1.0,,,PNURS,UCFY,UCAC,Y,,Y,,,,,,,,,,,,,,2.117,2.583,,3.575,,1.692,,,,,,,,,,,1.653,3.334,2.675,3.366,,2.285,3.161,,,,,,,,,,3.921,3.973,2.924,2.707,,3.369,,,,,,,,,,,65.7,29.0,,,90.0,82.0,,,,,,,,,,,36.0,48.0,59.0,32.0,,113.0,121.0,,,,,,,,,,Good,Good,Good,Good,Good,,,,,Good,,,,,,,Public
8333188,Fall 2023,Campus,F,Full-time,3.0,,33.0,30.0,3.5,3.46,227,M,,United States,1.0,70806,40474.0,125388.0,Y,0,1,,0,N,,,,,,ACCT,UCFY,BADM,Y,Y,,,,,,Y,,,,,,,,,2.82,2.8,,3.4,3.925,3.466,3.74,,,,,,,,,,3.769,3.95,4.081,,,,,,,,,,,,,,1.207,2.275,,,,,4.141,,2.417,,,,,,,,15.0,86.0,44.0,,,,,116.0,,,,,,,,,16.0,37.0,53.0,,83.0,,,,,,,,,,,,Good,Good,,,Good,,,Good,Good,Good,,,,,,,Independent
7925279,Fall 2020,Campus,F,Full-time,,19.0,24.0,23.0,,3.67,216,F,,United States,,39120,3638.0,57566.0,N,1,0,,0,N,,1.0,1.0,,,PENGR,UCAC,UCAC,Y,Y,Y,,,,,,,,,,,,,,3.0,3.066,1.666,3.86,,,,,,,,,,,,,3.46,2.94,3.039,2.468,3.7,,2.594,1.996,,2.218,,,,,,,3.015,3.658,2.841,3.287,2.458,,,,3.205,,,,,,,,74.0,27.0,101.1,60.0,,,,,,,,,,,,,151.0,51.0,49.0,77.0,71.0,,,,,,,,,,,,Good,Good,Good,Good,,,Good,,,,,,,,,,Independent
8080774,Fall 2014,Campus,F,Full-time,,24.0,24.0,,3.58,3.64,220,F,,United States,,33901,100.0,121344.0,U,1,1,,0,N,,1.0,1.0,,1.0,SPADM,UCFY,HSE,N,,,,,,,,,,,,,,,,3.6,0.0,2.6,,,1.75,2.211,,,,,,,,,,4.076,2.708,3.021,2.69,2.859,,,,,3.082,,,,,,,2.919,2.951,2.13,3.433,,3.918,,2.568,,,,,,,,,29.0,24.0,41.0,57.0,,106.8,107.0,,138.0,,,,,,,,,45.0,,,,,,120.0,,,,,,,,,Good,,,,,Good,Good,,,,,,,,,,Public
3344219,Fall 2013,Campus,F,Full-time,,22.0,,30.0,3.45,3.84,225,M,,United States,1.0,70767,8616.0,,Y,0,1,,1,N,,,,,,PNURS,UCFY,UCAC,N,,Y,,,,,,,,,,,,,,2.85,,1.83,,,,2.25,2.157,,,,,,,,,0.0,3.709,2.927,3.606,3.316,,,,,,,,,,,,3.277,3.5,3.521,,3.095,,2.814,3.115,,2.646,,,,,,,17.0,27.0,,27.0,125.0,,72.0,,99.0,,,,,,,,18.0,24.0,,57.0,66.0,,90.0,,,,,,,,,,,Good,Good,Good,Good,,,Good,,,,,,,,,Public
694064,Fall 2023,Campus,F,Full-time,,,28.0,26.0,2.94,3.43,226,F,,United States,1.0,70115,10979.0,236842.0,N,0,0,,1,N,,,,,,PENGR,UCAC,UCAC,N,Y,,,,,,,,,,,,,,,,4.0,2.75,2.666,1.666,2.235,,,,,,,,,,,3.542,3.896,,2.113,2.623,3.01,,,,,,,,,,,2.5,3.197,,,,,2.835,3.188,2.524,,,,,,,,3.0,27.0,105.0,67.0,112.0,,,,143.0,,,,,,,,22.0,27.0,,,,87.0,108.0,,,,131.0,,,,,,Warn,Good,Prob,Good,Good,Good,,Good,,,,,,,,,Public
8110697,Fall 2022,Campus,F,Full-time,,20.0,20.0,29.0,3.71,3.24,227,F,,United States,1.0,70820,305224.0,160646.0,N,0,0,,0,N,,,1.0,,,GBUS,UCFY,BADM,N,Y,,,,,,,,,,,,,,,3.75,2.75,3.783,4.247,3.4,3.74,,2.6,,,,,,,,,2.86,3.51,,1.645,,3.31,2.873,,,,,,,,,,3.0,3.5,2.288,,,,,,,,,,,,,,,25.0,84.0,,,107.0,,,,,,,,,,,22.0,31.0,73.0,,,113.0,,,,,,,,,,,Good,Good,,Good,,Good,,Good,,,,,,,,,Public
6947530,Fall 2020,Campus,F,Full-time,4.0,26.0,32.0,29.0,3.3,3.32,228,M,,United States,,70764,816.0,49954.0,U,0,1,,0,N,,1.0,1.0,,,ENGL,UCFY,HSS,Y,N,Y,,,,,,,,,,,,,,3.381,,2.775,3.8,,,,,,3.744,,,,,,,1.8,3.5,2.059,2.23,3.225,3.398,3.263,2.029,,,,,,,,,0.0,2.896,3.816,,,3.486,,,,,,,,,,,16.0,33.0,52.0,,,,128.0,115.0,,,,,,,,,3.0,,46.0,66.0,90.0,,,,,,,,,,,,Warn,,Warn,Good,Good,Good,,,,,,,,,,,Public
4556787,Fall 2018,Campus,T,Full-time,,27.0,31.0,,3.67,2.96,222,M,,United States,1.0,70065,26887.0,319104.0,N,1,1,,0,Y,1.0,1.0,1.0,,,UNSE,UCFY,UCFY,Y,Y,,,,,,,,,,,,,,,,4.252,0.0,,,,,3.52,,,,,,,,,3.375,3.77,,3.307,,,,,,3.386,,,,,,,3.763,,1.954,2.528,2.511,3.273,3.494,2.628,2.894,,,,,,,,15.0,36.0,53.0,62.0,61.0,,,110.0,,,,,,,,,54.0,42.0,58.0,55.0,69.0,,,120.0,,,,,,,,,Good,Good,Warn,Good,Good,Good,,,,,,Good,,,,,Religious
8216736,Fall 2021,Campus,F,Full-time,,28.0,27.0,23.0,4.0,4.0,224,F,,United States,,77381,19617.0,,N,0,1,,0,N,,1.0,,,,PSYCS,HSS,HSS,Y,,,,Y,,,,,,,,,,,,2.5,1.466,3.813,2.0,,3.25,,4.075,,,,,,,,,3.74,2.685,3.136,3.763,3.371,2.901,,,,,,,,,,,3.176,2.765,3.757,2.594,,,3.071,2.544,2.561,,,,,,,,137.0,33.0,49.0,55.0,172.0,80.0,,,,,,,,,,,15.0,39.0,81.0,84.0,,127.0,,117.0,,,,,,,,,Good,Good,Good,Good,,Good,,,Good,,,,,,,,Public
6983844,Fall 2017,Campus,F,Full-time,4.0,26.0,27.0,22.0,3.79,3.61,222,M,,United States,1.0,70820,414.0,93431.0,Y,0,1,,0,N,,,1.0,,,PETE,ENGR,ENGR,Y,Y,,Y,,,,,,,,,,,,,3.68,4.112,2.1,,,,2.285,3.8,,,,,,,,,2.687,4.0,,,,,,2.6,,,,,,,,,3.263,,3.888,,3.921,3.082,3.035,,,,,,,,,,15.0,,37.0,62.0,72.0,,115.0,,,,,,,,,,54.0,,45.0,,,106.0,115.0,,,,,,,,,,Good,Good,Good,Good,Good,,,,,Good,,,,,,,Public
942555,Fall 2013,Campus,F,Full-time,,25.0,24.0,27.0,3.73,3.46,224,M,,United States,1.0,71360,80531.0,90751.0,U,0,1,,0,N,,,,,,BIOL,UCFY,SCI,Y,,Y,,,,,,,,,,,,,,3.12,1.666,4.112,3.92,3.06,3.233,,1.59,,,,,,,,,3.025,1.433,3.064,,2.643,,,,,,,,,,,,0.825,,,3.227,3.102,,,,,,,,,,,,23.0,38.0,27.0,71.0,,55.0,,,,,,,,,,,134.0,18.0,56.0,66.0,,,,104.0,144.0,,,,,,,,Good,,Good,,,,Good,,,,Good,,,,,,Religious
6287323,Fall 2015,Campus,F,Full-time,4.0,22.0,,28.0,3.68,3.97,232,F,,United States,1.0,70124,,151602.0,Y,1,0,,0,N,,,,,,PID,ADSN,ADSN,Y,,,,,,,,,,,,,,,,4.24,,4.0,4.107,3.28,4.161,,,,1.425,2.0,,,,,,3.825,2.162,,2.285,3.535,,3.447,,,,,,,,,,3.087,3.812,3.266,3.322,2.95,,,,,,,,,,,,,30.0,,,,92.0,,,130.0,,,,,,,,6.0,25.0,133.0,,84.0,75.0,77.0,,,,,,,,,,Good,Good,Prob,,Good,,,,,,,,,,,,
1507810,Fall 2022,Campus,F,Full-time,4.0,34.0,29.0,25.0,2.88,3.89,253,F,,United States,,70820,43947.0,151903.0,N,0,1,,0,N,,1.0,,,,MC,UCFY,MCOM,Y,,,,,,,,,,,,,,,,2.6,1.4,,,,3.628,3.175,,,,,,,,,,3.207,2.125,3.077,,,2.947,3.188,,,2.233,,,,,,,2.646,3.111,3.265,,3.881,2.473,,,,,,,,,,,,,57.0,57.0,89.0,,,,125.0,,,,,,,,33.0,35.0,48.0,98.0,62.0,100.0,115.0,,,,,,,,,,Good,Good,Good,,Good,Good,,,,,,,,,,,Public
8979513,Fall 2021,Campus,F,Full-time,,24.0,29.0,30.0,4.0,4.0,221,F,,United States,1.0,70065,1292.0,228066.0,N,1,1,,0,N,,,1.0,,1.0,CES,UCFY,SCE,Y,Y,Y,,,,,,,,,,,,,,2.287,,2.812,4.3,3.266,2.425,2.95,3.953,,2.6,,,,,,,3.8,3.05,2.833,2.76,,4.143,2.11,,,,,,,,,,2.953,2.803,3.285,3.741,2.323,3.889,,,3.372,,,,,,,,,,119.0,62.0,63.0,,,113.0,,119.0,,,,,,,6.0,85.0,58.0,48.0,,101.0,140.0,106.0,,,,,,,,,Good,Warn,Good,,,,Good,,,,,,,,,,Religious
4609377,Fall 2019,Campus,F,Full-time,,23.0,,29.0,3.0,3.9,228,M,,United States,1.0,70820,7550.0,,N,0,0,,0,N,,,,,1.0,BIOL,UCFY,SCI,Y,,,,,,,Y,,,,,,,,,3.307,3.235,3.0,3.88,2.769,3.14,,,,,,,,,,,2.3,2.862,4.066,,3.271,2.915,,2.915,,,,,,,,,3.935,2.307,3.79,3.9,,,4.012,,,,,2.684,,,,,73.0,33.0,53.0,53.0,,75.0,98.0,,,,,,,,,,44.0,44.0,,,,,,166.0,,,,,,,,,Good,Good,Good,Good,Good,,,,,,,,,,,,Religious
1902535,Fall 2014,Campus,F,Full-time,,22.0,27.0,26.0,4.0,3.73,223,F,,United States,,21085,44430.0,163766.0,N,0,0,,0,N,,,,,,MKT,UCFY,BADM,N,Y,,,,,,,,,,,,,,,3.246,3.8,,2.4,,,,2.65,,,,,,,,,2.842,1.465,3.255,,2.743,,2.437,2.983,,,,,,,,,3.906,2.323,3.979,4.045,,2.152,,3.502,,,,,,,,,51.0,31.0,66.0,56.0,,,84.0,110.0,,,,,,,,,64.0,53.0,47.0,75.0,,96.0,136.0,,,,,,,,,,Good,Good,,Good,Good,Good,Good,Good,,,,,,,,,Religious
7847901,Fall 2016,Campus,F,Full-time,4.0,31.0,19.0,21.0,2.58,3.09,230,M,,United States,1.0,70043,0.0,599547.0,N,0,1,,1,N,,1.0,1.0,,,POLI,UCFY,HSS,Y,Y,,,,,,,,,,,,,,,0.86,3.6,1.575,2.0,3.86,,4.06,,,,,,,,,,3.5,3.4,,2.65,3.508,,2.6,2.72,,,,,,,,,,3.285,,,,,3.941,,,,,,,,,,21.0,108.0,44.0,,80.0,,103.0,132.0,,,,,,,,,27.0,43.0,33.0,104.0,,87.0,,88.0,113.0,,,,,,,,Good,Good,,Good,Good,Good,,,,,,,,,,,
836214,Fall 2019,Campus,F,Full-time,,20.0,,25.0,3.27,2.9,226,M,,United States,1.0,70563,65791.0,178185.0,Y,0,1,,0,N,,1.0,,,,BCH,UCFY,SCI,N,Y,,,,,,,,,,,,,,,3.28,1.157,3.407,,2.0,3.25,,1.2,2.478,,,,,,,,3.207,1.671,,3.531,1.409,,2.384,3.181,,,,,,,,,1.5,3.625,2.881,,3.987,2.779,,,3.44,,,,,,,,12.0,,,48.0,,138.0,,,,,,,,,,,,33.0,47.0,88.0,84.0,,,,143.0,,,,,,,,Good,,Good,Good,,Good,Good,,,,,,,,,,Public
4983162,Fall 2023,Campus,F,Full-time,,30.0,30.0,18.0,3.0,3.34,220,F,,United States,1.0,70037,,26021.0,Y,1,1,,0,N,,,1.0,,,ME,UCFY,ENGR,N,Y,,,Y,,,,,,,,,,,,3.8,3.438,2.825,3.14,2.175,,3.9,3.78,,,,,,,,,2.305,,0.4,2.874,2.727,,,,,,,,,,,,3.3,2.363,2.5,3.852,2.922,,3.759,,2.858,3.471,,,,,,,36.0,47.0,44.0,67.0,126.0,72.0,,,,,,,,,,,14.0,81.0,168.0,,,126.0,16.0,,,,,,,,,,Good,Good,Good,,Good,Good,Good,,,,,,,,,,Public
1452763,Fall 2020,Campus,F,Full-time,,24.0,13.0,26.0,4.0,3.79,217,F,,United States,,77546,133611.0,114753.0,N,0,1,,0,N,,,,,,UNSE,UCFY,UCFY,Y,Y,,,,,,,,,,,,,,,3.668,0.75,4.0,2.615,,,3.925,,,,,,,,,,3.85,2.8,,3.294,3.254,2.846,,,,,,,,,,,2.2,2.563,3.576,2.434,,3.313,,,2.964,2.515,,,,,,,15.0,57.0,49.0,95.0,72.0,,,,121.0,,,,,,,,27.0,33.0,,50.0,90.0,122.0,,97.0,,,,,,,,,Good,Warn,,Good,Good,Good,Good,,,,,,,,,,Religious
3538467,Fall 2023,Campus,F,Full-time,3.0,34.0,,27.0,4.0,3.81,221,M,,United States,1.0,70079,40850.0,90847.0,Y,0,0,,0,N,1.0,1.0,,,1.0,ME,UCFY,ENGR,Y,Y,,,,,,,,,,,,,,,2.5,,3.323,,,,,,,,,,,,,,4.084,3.603,3.705,,3.229,,3.362,2.626,,,,,,,,,,3.185,3.2,,,,,3.253,2.686,,,,,,,,21.0,,,59.0,63.0,86.0,103.0,116.0,,,,,,,,,20.0,42.0,42.0,50.0,75.0,101.0,73.0,,122.0,,,,,,,,Good,,Good,Good,Good,Good,Good,,,Good,,,,,,,Religious
697407,Fall 2016,Campus,F,Full-time,5.0,20.0,20.0,32.0,3.03,3.45,221,F,,United States,,22315,9471.0,349322.0,N,0,1,,0,N,1.0,1.0,,,,UNAH,UCFY,UCFY,N,,,,,,,,,,,,,,,,1.992,3.66,2.733,,2.307,4.0,3.017,,,,,,,,,,2.675,2.911,3.82,2.856,2.366,,,2.346,,2.218,,,,,,,,3.219,,3.094,,,,,,,,,,,,,19.0,37.0,45.0,53.0,67.0,,,,,,,,,,,,32.0,84.0,53.0,,,101.0,,120.0,,,,,,,,,Good,Good,,Good,,Good,Good,,,Good,,,,,,,Religious
4731963,Fall 2021,Campus,T,Full-time,,22.0,26.0,20.0,3.18,3.94,234,F,,United States,,8721,,32879.0,N,0,1,,1,N,,1.0,,,,ADP,AGRI,AGRI,N,,Y,,Y,,,,,,,,,,,,,2.25,3.0,2.65,3.32,,,4.24,,3.175,,,,,,,2.218,3.743,2.192,3.127,2.612,,,,,,3.637,,,,,,3.568,2.827,3.058,,,2.23,2.391,3.704,,,,2.011,,,,,25.0,121.0,33.0,,75.0,91.0,162.0,105.0,,,,,,,,,15.0,50.0,48.0,61.0,,,,134.0,,,,,,,,,Good,Prob,Good,,,Good,,,,,,,,,,,Religious
4802681,Fall 2020,Campus,F,Full-time,4.0,24.0,24.0,20.0,3.32,3.12,219,M,,United States,1.0,70820,26301.0,16579.0,N,1,0,,1,N,,,1.0,,1.0,CSC,UCFY,ENGR,Y,Y,,,,,,,,,,,,,,,1.693,3.12,4.0,3.25,2.72,,3.0,,,,,,,,,,,3.437,2.283,,,2.541,3.526,,,,,,,,,,1.769,3.88,3.446,2.555,3.437,,,3.701,,3.295,,,,,,,110.3,9.0,,,77.0,,101.0,102.0,,,,,,,,,20.0,38.0,65.0,,77.0,90.0,,,,,,,,,,,Warn,,Good,,,,Good,,,,,,,,,,Public
5965975,Fall 2023,Campus,F,Full-time,,26.0,26.0,24.0,3.38,3.75,219,M,,United States,1.0,70808,,13455.0,N,0,1,,0,N,1.0,1.0,1.0,,1.0,ANMLS,AGRI,AGRI,Y,Y,,,,,,,,,,,,,,,4.06,2.823,2.233,3.769,,3.766,,,,,,,,,,,3.54,4.134,2.632,3.432,,,,,,,,,,,,,3.915,2.235,3.162,3.188,2.945,3.635,,,,,,1.908,,,,,15.0,31.0,44.0,84.0,74.0,,,132.0,,,,,,,,,12.0,49.0,40.0,67.0,87.0,101.0,124.0,,,,,,,,,,Warn,Good,Good,Good,,,,Good,,,,,,,,,Religious
8322325,Fall 2011,Campus,F,Full-time,,,23.0,24.0,,2.86,217,M,,United States,1.0,70817,492.0,,N,0,0,,0,N,,,,,,BCH,UCFY,SCI,Y,Y,,,,,,,,,,,,,,,3.85,,2.47,3.75,,,1.9,2.86,,,,,,,,,4.23,3.05,3.789,2.395,3.471,,3.445,,,,,,,,,,3.594,3.727,3.462,,3.671,3.241,,2.753,,2.75,,,,,,,52.0,,74.0,60.0,,,,110.0,,,,,,,,,90.0,,57.0,66.0,71.0,111.0,123.0,,136.0,,,,,,,,Good,Good,Warn,Good,Good,,,,,,,,,,,,Public
8625223,Fall 2012,Online,F,Full-time,,26.0,24.0,27.0,3.09,3.53,218,M,,United States,1.0,70471,0.0,79546.0,Y,0,0,,0,N,1.0,1.0,1.0,,,MKT,UCFY,BADM,Y,Y,,,,,,,,,,,,,,,3.207,3.272,3.456,1.233,,,,,,,,,,,,,3.26,3.696,4.175,,,,,3.206,,,,,,,,,3.584,0.064,2.954,,,2.931,2.972,,,,,,,,,,12.0,36.0,45.0,52.0,74.0,94.0,,125.0,126.0,,,,,,,,52.0,39.0,83.0,72.0,69.0,,120.0,135.0,,,,,,167.0,,,Warn,,Prob,,,,Good,Good,,Good,,,,,,,Public
1421716,Fall 2020,Campus,T,Full-time,,26.0,25.0,26.0,2.2,2.68,217,M,,United States,,62712,26590.0,209359.0,N,0,1,,1,N,1.0,,,,,ME,UCFY,ENGR,,,,,,,,,,,,,,,,,4.24,3.86,3.25,3.515,,,,,,,,,,,,,2.376,2.724,3.561,,,,2.486,2.437,,,,,,,,,,,3.208,,3.1,2.901,,3.315,,,,,,,,,15.0,34.0,,54.0,,142.0,,,,,118.0,,,,,,49.0,,,,63.0,,,120.0,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,Public
4439275,Fall 2016,Campus,F,Full-time,,21.0,21.0,,2.81,,322,M,,United States,1.0,70730,0.0,230657.0,Y,1,1,,0,N,,1.0,1.0,1.0,1.0,BE,UCFY,ENGR,Y,,,,,,,,,,,,,,,,3.25,1.6,2.4,,1.75,,,,,,,,,,,,3.648,,2.517,,3.223,,,2.903,,,,,,,,,3.445,2.425,2.881,3.781,2.781,,,3.462,,,,,,,,,21.0,24.0,77.0,50.0,72.0,66.0,104.0,,,,,,,,,,42.0,33.0,39.0,87.0,79.0,,116.0,,,140.0,,,,,,,Good,Good,Good,Good,,,,Good,,,Good,,,,,,Religious
2742937,Fall 2022,Campus,T,Full-time,,25.0,34.0,31.0,3.87,3.14,217,M,,United States,1.0,38334,35821.0,80468.0,N,0,1,,0,N,1.0,,1.0,,,KIN,UCFY,HSE,N,,,,,,Y,,,,,,,,,,3.133,2.772,,,4.18,,,2.14,,,,,,,,,2.2,3.73,1.638,3.636,3.273,2.889,,,,,,,,,,,3.8,2.0,,2.387,2.771,,3.076,,,,,,,,,,27.0,,58.0,96.0,,80.0,102.0,,,,,,,,,,,24.0,50.0,98.0,,,107.0,,,,,,,,,,Warn,,Good,,Good,Good,Good,,,,,,,,,,Public
